id,split,V,A,D,text
113CWL017_1641_1724,train,3.67,3.67,3.67,Sponsor a child at the Boys & Girls Clubs of Indianapolis' summer camp today!
113CWL017_18_64,test,3.0,3.0,3.17,"June 1, 1998 BOYS & Girls Club OF INDIANAPOLIS"
113CWL017_242_308,train,3.2,2.6,3.0,"Six weeks of learning and exploring, sports, arts, and fellowship."
113CWL017_315_478,train,3.14,2.86,3.0,"A time for a youngster to enjoy the fun and benefits of residential camp living, dedicated staff and instruction, and a chance to make special friends."
113CWL017_492_603,train,3.6,3.2,3.3,"I know you're committed to ensuring today's children have safe, healthy, and positive summer experiences."
113CWL017_604_681,train,3.14,3.0,3.0,That's why I want you to learn more about the Super Summer Safari Camp.
113CWL017_688_775,train,3.29,2.71,3.29,"At Super Summer Safari Camp, there are daily sports, nature, and arts activities."
113CWL017_71_83,train,3.4,3.3,2.9,"Dear Friend,"
113CWL017_776_923,train,3.1,3.2,3.0,"In addition to the fun stuff, important life-skills such as self-esteem, leadership, and interpersonal cooperation are being developed."
113CWL017_90_135,train,4.0,4.1,3.0,"It's summertime, so it must be time for CAMP!"
113CWL017_924_1027,test,3.2,3.2,3.2,Please read the enclosed brochure for more information on the wonderful Super Summer Safari Camp!
113CWL018_1023_1100,train,3.0,3.11,3.22,We are counting on you now to help us get where we need to be tomorrow.
113CWL018_1101_1160,train,3.0,3.0,2.71,Would you please consider a gift of the same in 1999?
113CWL018_1167_1191,train,2.83,3.0,2.83,"Please, give generously."
113CWL018_1192_1222,train,3.1,3.2,3.4,The kids are depending on you.
113CWL018_1229_1242,train,3.0,2.9,2.9,"Respectfully,"
113CWL018_1249_1337,train,3.0,2.71,3.0,"James Campbell President of the Board Deputy Chief, Indianapolis Police Department"
113CWL018_1344_1363,train,3.11,2.67,3.0,A United Way Agency
113CWL018_1370_1420,train,3.0,2.9,3.0,Please detach and return in the enclosed envelope.
113CWL018_153_220,train,2.45,3.0,2.45,Youngsters often find themselves feeling alienated and alone.
113CWL018_18_35,train,3.0,2.7,3.0,"February 26, 1999"
113CWL018_227_287,train,3.11,3.0,3.11,That's where the Boys & Girls Clubs of Indianapolis come in.
113CWL018_288_402,train,3.3,3.0,3.3,We reach out to kids -- especially those from disadvantaged neighborhoods where the risks are highest.
113CWL018_403_590,dev,3.44,3.22,3.33,"We give them a chance to realize their own potential by giving them a place where they can develop a sense of competence, of usefulness, a sense of belonging and of influence."
113CWL018_42_48,dev,3.0,2.7,3.0,"Dear ,"
113CWL018_55_152,train,2.2,3.0,2.8,"Kids today face overwhelming pressures, everything from trouble at home to gangs and drugs."
113CWL018_858_951,train,3.2,2.9,3.1,"Money for programs, for equipment, and for repairs and improvements to club facilities."
113CWL018_952_1022,train,3.9,3.1,3.4,Your contribution last year of helped us get where we are today.
114CUL057_1008_1111,train,3.5,3.8,3.6,"In addition, we will have soft drinks and a raffle, so that you can walk home with a great prize!"
114CUL057_1118_1245,train,3.33,3.22,2.89,"The Jameson Grill has been designed to be nothing but fun for you, your family, employees, and maybe even your neighbors."
114CUL057_1252_1394,train,3.4,3.3,3.1,Join in this wonderful event and help Jameson Camp continue to provide the year-round support that gives kids a chance to create dreams.
114CUL057_1401_1475,train,3.5,3.5,3.38,"Simply fill out the enclosed card, and we will see you at the Grill!"
114CUL057_1482_1532,train,3.14,2.86,3.43,One of our volunteers will be contacting you soon.
114CUL057_1539_1549,test,3.0,3.2,3.1,Questions?
114CUL057_1550_1604,train,3.1,2.9,3.1,"Call Pat Bray at 241-2661 or e-mail, jcfundrzr@aol.com"
114CUL057_18_67,train,3.75,3.63,3.12,"Come one, Come all to the Inaugural Jameson Grill"
114CUL057_214_357,test,3.2,3.2,3.1,"Saturday, September 20,1997, from 2:00 p.m. until 7:00 p.m., marks a special day, as Jameson Camp will hold its first ever Jameson Grill."
114CUL057_358_422,train,3.9,3.8,3.1,A fund raiser dedicated to you and your family having fun!
114CUL057_422_423,train,3.33,3.44,3.22,!
114CUL057_430_532,train,3.3,3.0,3.2,"For this event, when you purchase a corporate picnic table, you will be able to bring 16 people."
114CUL057_613_726,train,3.0,2.75,3.0,The Grill will feature enough activities that you and your kids will have a tough time deciding what to do.
114CUL057_727_897,train,3.4,3.2,3.0,"From basketball, kickball, volleyball, archery, crafts, an egg toss, and even a walk through our creek, you will have plenty to do to get you good and hungry."
114CUL057_74_207,test,3.3,2.6,2.9,"The only fund raising event in the world where you can bring your entire family, other employees, or maybe even your neighbors."
114CUL057_904_920,train,3.0,3.62,3.62,"Hungry, you bet!"
114CUL057_921_1001,train,3.8,3.5,3.3,"We'll prepare a hog roast and hot dogs for the kids, with all the fixings."
114CUL058_1015_1184,train,3.29,3.43,3.14,"This event is designed to be fun for campers, their families, friends of the camp, neighbors, staff, and anyone interested in finding out more about Jameson."
114CUL058_1185_1212,train,4.2,4.0,3.3,"In short, Fun for Everyone!"
114CUL058_1219_1378,dev,3.12,3.0,3.12,"The family-friendly event, September 20, 1997, will include a hog roast, activities for kids and adults, prizes for activities, and a small raffle."
114CUL058_1427_1465,dev,3.0,3.12,2.88,This is where we need your help.
114CUL058_1472_1640,train,3.34,2.89,3.34,Can you help support this wonderful event by furnishing any type of products or services that can be used as prizes for our activities or as a raffle prize?
114CUL058_163_285,dev,3.25,3.12,3.12,Jameson is a not-for-profit agency established in 1928 to serve the youth of central Indiana who have special needs.
114CUL058_1641_1809,train,3.4,3.3,3.2,Your contribution will help with funding so Jameson Camp can continue providing the year-round camping experience that gives kids a chance to create dreams.
114CUL058_1816_1904,dev,3.1,2.9,3.0,Enclosed is a form you can complete and return to us in the postage-paid envelope.
114CUL058_18_31,train,2.89,2.67,3.22,"July 11, 1997"
114CUL058_1905_1972,train,3.0,2.6,3.2,"Or, you can fax us at 241-2760, or e-mail, icfundrzr@aol.com."
114CUL058_1973_2040,train,3.22,3.11,3.33,Your quick response will help us begin organizing our prizes.
114CUL058_2041_2136,train,3.2,2.6,3.0,"After we receive your commitment, we will contact you about picking up your contribution."
114CUL058_2137_2197,train,3.12,3.12,3.12,"If you have any questions, please call me at 241-2661."
114CUL058_2204_2263,train,3.62,3.38,3.25,We appreciate your support of our first event of this type.
114CUL058_2270_2280,train,2.8,2.8,3.0,"Sincerely,"
114CUL058_2326_2367,train,3.1,3.2,3.1,Help Blaze The Trail -- 1997 Jameson Camp
114CUL058_2368_2415,train,3.9,3.4,3.2,Thank you for your last Annual Fund Gift!
114CUL058_286_510,train,3.09,2.73,3.0,"The camp offers summer residential programs for children from ages 7-17, and continues contact with the campers and their families with special overnight and weekend follow-up events during the school year."
114CUL058_38_66,train,3.0,2.6,3.0,"Name Address City, State Zip"
114CUL058_517_643,train,2.92,2.5,2.92,"All children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals."
114CUL058_644_772,train,2.5,2.88,2.88,"Many of the children have learning disabilities, behavioral problems, or come from economically distressed families."
114CUL058_73_92,train,3.0,3.0,3.0,Dear Mr./Mrs. Name:
114CUL058_773_915,train,3.3,3.4,3.2,"The goal of our organized camping experience is to improve the total health of the children socially, emotionally, and physically."
114CUL058_922_1014,train,3.4,3.1,3.1,This year Jameson Camp is planning an Inaugural fund-raising event: The Jameson Grill!
114CUL058_99_156,dev,3.2,3.4,2.9,We need your help in continuing the work of Jameson Camp.
114CUL059_1021_1193,train,3.4,2.9,3.2,Two of them told me yesterday that as a group they decided they had to earn the right to ask others for help by accomplishing something real to help themselves.
114CUL059_113_231,train,3.25,3.0,3.25,I hope you'll consider continuing your support of Jameson's special campers by renewing your last gift of $ xxx.
114CUL059_1194_1250,train,2.55,2.91,3.0,And that's from kids many people see as a problem.
114CUL059_1257_1457,train,3.3,3.3,3.2,"Even after the summer sessions come to a close, Jameson campers will take part in year-round programs designed to keep that positive contact with peers and role models alive and important."
114CUL059_1458_1598,train,3.4,3.2,3.3,We've scheduled more than 15 follow-up camper weekends beginning in September and going around till next summers camping season.
114CUL059_1605_1670,dev,3.2,3.3,2.9,"Please, consider renewing your support of these great kids today."
114CUL059_1677_1687,train,3.0,2.9,3.0,"Sincerely,"
114CUL059_1694_1724,dev,3.0,2.78,3.11,Julie Marsh Executive Director
114CUL059_1731_1735,test,3.0,2.5,3.0,P.S.
114CUL059_1736_1836,train,3.6,3.5,3.4,We know our follow-up weekends are going to be better attended than ever this fall and winter.
114CUL059_1837_1942,train,3.1,2.9,3.0,If you can give a little more to help meet this increased expense we would appreciate your support.
114CUL059_18_30,train,3.0,2.2,3.2,"July 25,1997"
114CUL059_232_298,train,3.11,3.11,2.67,I can tell you we need your help now as much as ever before.
114CUL059_305_553,train,3.2,3.2,3.0,"All of our Six summer camping sessions are booked to capacity (and, truth be told, with maybe one our two extra returning campers squeezed in) and we have a waiting list of 60 children who are hoping to come if a spot should open."
114CUL059_37_47,train,3.0,2.4,3.0,"Dear Name,"
114CUL059_54_68,train,3.5,3.8,3.2,What a Summer!
114CUL059_554_688,train,3.1,3.0,3.1,Many more camper referrals are coming from new organizations such as school social-workers and family counseling agencies.
114CUL059_689_857,train,2.8,3.1,3.1,"It seems summer options aren't readily available for troubled kids whose families have limited incomes, so we're doing all we can to make Jameson available."
114CUL059_75_106,train,3.5,3.5,3.5,And we're just getting started!
114CUL059_864_910,train,3.0,2.9,3.1,"That ""we"" includes the Youth Leadership teens."
114CUL059_911_1020,train,3.25,3.62,3.25,"These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships."
114CUL060_104_226,train,3.29,3.29,3.29,"An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals."
114CUL060_1130_1295,train,3.0,3.0,3.0,In just the past few years this program has grown from a few kids and a few extra activities to a team of almost 60 young adults taking on real projects.
114CUL060_1296_1386,train,3.09,2.73,3.0,YL teens will make J.C. juniors happen again this year for 7 and 8 year old campers.
114CUL060_1387_1522,train,3.6,3.0,2.9,"A five day camp, J.C. juniors introduces at-risk children to Jameson two years earlier than we could previously reach them."
114CUL060_1523_1660,train,3.9,3.5,3.4,"That means we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade."
114CUL060_1667_1806,train,3.3,3.1,3.3,The teens have also decided to raise money to provide camperships for other campers because they know what Jameson has meant to them.
114CUL060_1807_1861,train,3.0,2.36,3.0,And their activities aren't isolated to Jameson.
114CUL060_1862_1978,train,3.5,2.7,2.9,The teens have undertaken a volunteer project to regularly visit with sick children at a local hospital.
114CUL060_18_31,train,3.0,2.75,3.0,"June 10, 1997"
114CUL060_1985_2026,train,3.1,2.9,3.0,Please consider renewing your gift today.
114CUL060_2027_2082,train,3.0,2.88,3.0,The kids need your leadership now more than ever.
114CUL060_2083_2260,train,3.0,3.2,2.5,"If you can increase your last donation, we would appreciate that show of support for the campers and their efforts to overcome obstacles and create successful lives."
114CUL060_2267_2309,train,4.11,3.22,3.0,Thank you again for helping point the way.
114CUL060_2316_2326,train,3.0,2.88,2.88,"Sincerely,"
114CUL060_2333_2364,train,3.0,2.67,2.89,"Julie Marsh, Executive Director"
114CUL060_2371_2375,train,3.0,2.63,3.12,P.S.
114CUL060_260_314,train,3.14,3.14,3.14,These are the attributes we want all children to have.
114CUL060_315_361,train,3.2,3.0,3.3,You help Jameson campers reach for them.
114CUL060_362_503,train,3.4,3.4,3.5,"If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now."
114CUL060_38_63,train,2.88,2.63,2.88,"Name Address City, ST Zip"
114CUL060_510_627,train,3.11,2.89,2.89,Jameson points the way for children who need that extra hand and I hope you'll continue your support this year.
114CUL060_628_782,train,3.5,3.3,3.0,"You're last gift of $50.00 helped make it possible for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children."
114CUL060_783_845,test,3.0,2.82,3.0,"And not just during the summer, but throughout the year."
114CUL060_852_969,train,2.75,3.25,3.0,What has your support of our campers meant to them and what have they been able to accomplish because you care?
114CUL060_92_103,train,3.4,2.9,3.3,Confidence.
